,date,daily_return
149,2021-02-03,0.0020111132044193843
150,2021-02-04,0.011756473538863624
151,2021-02-05,0.004615142383455443
152,2021-02-08,0.00798314846390155
153,2021-02-09,-0.0015209721366895741
154,2021-02-10,0.003330007712750729
155,2021-02-11,-0.0014679103306343268
156,2021-02-12,0.0013144774438228228
157,2021-02-16,-0.0010131797037815453
158,2021-02-17,0.0037779731389854213
159,2021-02-18,-0.003867641388334438
160,2021-02-19,0.0010653749308532881
161,2021-02-22,-0.002889431580492447
162,2021-02-23,-0.00016046479228141195
163,2021-02-24,0.01228409451340155
164,2021-02-25,-0.01650387913192636
165,2021-02-26,-0.014155318343427942
166,2021-03-01,0.020424329463028367
167,2021-03-02,-0.006392776340060079
168,2021-03-03,-0.0013653061736482147
169,2021-03-04,-0.011883072567477638
170,2021-03-05,0.01844824820236396
171,2021-03-08,0.009589776245573528
172,2021-03-09,0.0004589093714293233
173,2021-03-10,0.014996837808861364
174,2021-03-11,0.007055522245892366
175,2021-03-12,0.008280457491456757
176,2021-03-15,0.009251910277640722
177,2021-03-16,-0.002474800807195531
178,2021-03-17,0.005813878896450854
179,2021-03-18,-0.008452832434162135
180,2021-03-19,-0.004558507357039925
181,2021-03-22,0.007331911780989045
182,2021-03-23,-0.007989945927836197
183,2021-03-24,-0.0015462116606860539
184,2021-03-25,0.006064743885253175
185,2021-03-26,0.0153862820597044
186,2021-03-29,0.002719144063621078
187,2021-03-30,-0.003432429523534372
188,2021-03-31,-7.806852638873967e-05
189,2021-04-01,0.0044089503774569615
190,2021-04-05,0.013645067732345332
191,2021-04-06,-0.003658794852573454
192,2021-04-07,0.00028654545798875947
193,2021-04-08,-8.239602168204436e-05
194,2021-04-09,0.00624531971774347
195,2021-04-12,-0.0017331700803380249
196,2021-04-13,-0.002161234189993192
197,2021-04-14,0.0007180248960210772
198,2021-04-15,0.0048590736043056595
199,2021-04-16,0.004140402385194027
200,2021-04-19,-0.00337812560514227
201,2021-04-20,-0.00860903362904751
202,2021-04-21,0.00734620636893259
203,2021-04-22,-0.010522024692206146
204,2021-04-23,0.002202534879656465
205,2021-04-26,-0.0011786684630223903
206,2021-04-27,8.004094266043409e-05
207,2021-04-28,-0.003407087072856578
208,2021-04-29,0.008509506926635345
209,2021-04-30,-0.004301725480819977
210,2021-05-03,0.008929153895804596
211,2021-05-04,-0.0005436335686182325
212,2021-05-05,0.003834602193798099
213,2021-05-06,0.00876749171390387
214,2021-05-07,0.006920052878729058
215,2021-05-10,-0.00034893909920905773
216,2021-05-11,-0.01320032018965118
217,2021-05-12,-0.019244229242255193
218,2021-05-13,0.013431095774010646
219,2021-05-14,0.010537555903088056
220,2021-05-17,-0.0009465663153215827
221,2021-05-18,-0.006391865224806666
222,2021-05-19,-0.005219463800367913
223,2021-05-20,0.005688050591087878
224,2021-05-21,0.0010860710722934974
225,2021-05-24,0.005669202211665765
226,2021-05-25,-0.004254605255360071
227,2021-05-26,-0.0022051245467933443
228,2021-05-27,0.0039043599027270668
229,2021-05-28,0.0005037341458255975
230,2021-06-01,0.002217626488042258
231,2021-06-02,0.002942110302259754
232,2021-06-03,0.00013646216102593795
233,2021-06-04,0.005962777396661341
234,2021-06-07,-0.0027440623531738246
235,2021-06-08,-0.0020038602589467834
236,2021-06-09,-0.004019596419320456
237,2021-06-10,0.004487855470358966
238,2021-06-11,0.0012071632731073477
239,2021-06-14,-0.00357037306404243
240,2021-06-15,-0.0024203926044558404
241,2021-06-16,-0.008415959353166112
242,2021-06-17,-0.004229411634319323
243,2021-06-18,-0.01855066766947524
244,2021-06-21,0.016822275683933505
245,2021-06-22,0.001519177364579841
246,2021-06-23,-0.0027615836794794833
247,2021-06-24,0.00866729347311186
248,2021-06-25,0.006021007108770715
249,2021-06-28,-0.0008255760388674364
250,2021-06-29,-0.0009346462493644839
251,2021-06-30,0.006273069901769583
252,2021-07-01,0.0006967330827195063
253,2021-07-02,0.004307698495112938
254,2021-07-06,-0.006832613167872403
255,2021-07-07,0.0031277325422890906
256,2021-07-08,-0.0074266513016710695
257,2021-07-09,0.013298792328800779
258,2021-07-12,0.0034052451191486284
259,2021-07-13,-0.004397224582350616
260,2021-07-14,0.0021460327657546337
261,2021-07-15,0.000677407158706009
262,2021-07-16,-0.009998670964009115
263,2021-07-19,-0.018987449431306803
264,2021-07-20,0.014560586718218095
265,2021-07-21,0.009767568253871322
266,2021-07-22,-0.0004841619362562936
267,2021-07-23,0.004320324663234476
268,2021-07-26,0.0044085776363971246
269,2021-07-27,-0.002394439680643632
270,2021-07-28,-0.001133648988295699
271,2021-07-29,0.004155505904021004
272,2021-07-30,-0.0030786318838605157
273,2021-08-02,-0.0021257819592007013
274,2021-08-03,0.008343663094805784
275,2021-08-04,-0.00916217315015377
276,2021-08-05,0.00908985805493209
277,2021-08-06,0.0017573954789565503
278,2021-08-09,-0.002223008280490578
279,2021-08-10,0.006722875939491166
280,2021-08-11,0.006993967780874308
281,2021-08-12,-0.00043293741653532825
282,2021-08-13,-8.373566908668388e-05
283,2021-08-16,0.0010567876422444037
284,2021-08-17,-0.007413400007369664
285,2021-08-18,-0.01120429179311131
286,2021-08-19,-0.004727660061952361
287,2021-08-20,0.005190812285820348
288,2021-08-23,0.005072206523719404
289,2021-08-24,0.0011206658497407188
290,2021-08-25,0.0013596656221029138
291,2021-08-26,-0.006287392893746475
292,2021-08-27,0.0053575806554070305
293,2021-08-30,-0.0006577939098492123
294,2021-08-31,0.002349943991958624
295,2021-09-01,-0.0019080525160499703
296,2021-09-02,0.005316643978149966
297,2021-09-03,-0.0023769528978410197
298,2021-09-07,-0.00981175620036269
299,2021-09-08,-0.0015332453783651365
300,2021-09-09,-0.004445499871791816
301,2021-09-10,-0.007603136103267109
302,2021-09-13,0.004865344480806796
303,2021-09-14,-0.009725016195144827
304,2021-09-15,0.008619864543500241
305,2021-09-16,-0.003165111473666699
306,2021-09-17,-0.005387801940296719
307,2021-09-20,-0.016539968962798895
308,2021-09-21,-0.002993991896753043
309,2021-09-22,0.010752393054163938
310,2021-09-23,0.015788592031922417
311,2021-09-24,-0.0007390491057389765
312,2021-09-27,0.0026486276829844066
313,2021-09-28,-0.013485728803760933
314,2021-09-29,0.0037962131327062506
315,2021-09-30,-0.015445595668632196
316,2021-10-01,0.014306979714072151
317,2021-10-04,-0.00575473858695362
318,2021-10-05,0.007959335288666082
319,2021-10-06,0.0018499899323214726
320,2021-10-07,0.007359322560816916
321,2021-10-08,-0.0004186969147672435
322,2021-10-11,-0.006383363054165044
323,2021-10-12,-0.0028299789808179598
324,2021-10-13,-0.0009725997839946989
325,2021-10-14,0.017903754522231193
326,2021-10-15,0.006346072522753288
327,2021-10-18,-0.002125337108553186
328,2021-10-19,0.005563448019234891
329,2021-10-20,0.005092146137243019
330,2021-10-21,0.00018164963863018623
331,2021-10-22,-0.0017436006662259068
332,2021-10-25,0.0011771604344915272
333,2021-10-26,-0.0010534340440717996
334,2021-10-27,-0.0058987735413871855
335,2021-10-28,0.007511824255286811
336,2021-10-29,0.0012597848441978435
