,date,daily_return
170,2019-09-05,0.014580486486334733
171,2019-09-06,0.0020101335050945234
172,2019-09-09,0.003216686828924736
173,2019-09-10,0.0026556969255337164
174,2019-09-11,0.007913764998551374
175,2019-09-12,0.0008705380861998192
176,2019-09-13,0.0007832491577067516
177,2019-09-16,-0.006207023388491083
178,2019-09-17,0.0006017780421063653
179,2019-09-18,0.0014624200767726556
180,2019-09-19,-0.0012495335277379989
181,2019-09-20,-0.002916375170070286
182,2019-09-23,-1.5939168806987836e-05
183,2019-09-24,-0.00691723148758242
184,2019-09-25,0.004778026527842957
185,2019-09-26,-0.0014843558968494028
186,2019-09-27,-0.0035789777296116173
187,2019-09-30,0.0046212627474486855
188,2019-10-01,-0.013692512655870712
189,2019-10-02,-0.01840005322404513
190,2019-10-03,0.005014362146078597
191,2019-10-04,0.014008295894090195
192,2019-10-07,-0.0033493053739361575
193,2019-10-08,-0.013053337509867258
194,2019-10-09,0.007122493643402065
195,2019-10-10,0.004697251650239207
196,2019-10-11,0.012629356028962953
197,2019-10-14,-0.0012495312966979383
198,2019-10-15,0.009281909689670227
199,2019-10-16,-0.0033129155735861543
200,2019-10-17,0.0029117664250701415
201,2019-10-18,-0.010074955501507915
202,2019-10-21,0.004172104794449384
203,2019-10-22,-0.001807229832352672
204,2019-10-23,0.0013069407903997968
205,2019-10-24,-0.0023970930925486665
206,2019-10-25,0.007711019436694071
207,2019-10-28,0.004399218432417525
208,2019-10-29,0.0013117603390318828
209,2019-10-30,0.0064064326402541345
210,2019-10-31,-0.0032986189458915163
211,2019-11-01,0.008462940634906576
212,2019-11-04,0.00225064269128641
213,2019-11-05,0.0014110617996979853
214,2019-11-06,0.0018740783316379599
215,2019-11-07,0.004056416165645096
216,2019-11-08,0.003855127668790324
217,2019-11-11,-0.0011471776092446691
218,2019-11-12,0.0009101879741892232
219,2019-11-13,0.0025044370406002167
220,2019-11-14,-0.00449842810279223
221,2019-11-15,0.008524037063369528
222,2019-11-18,0.001509331027327958
223,2019-11-19,-0.0014366678559994519
224,2019-11-20,-0.0033451194875793737
225,2019-11-21,-0.0014196504808278412
226,2019-11-22,0.00316692587112673
227,2019-11-25,0.0062955686544701765
228,2019-11-26,0.002310327694741662
229,2019-11-27,0.0008800461453503866
230,2019-11-29,-0.0023178449019584982
231,2019-12-02,-0.007970531944225343
232,2019-12-03,-0.007990722350495609
233,2019-12-04,0.003478474178152848
234,2019-12-05,0.0014301589460396721
235,2019-12-06,0.009083011735925387
236,2019-12-09,-0.003221237118626909
237,2019-12-10,-0.0004539685290797648
238,2019-12-11,0.0015929477413680988
239,2019-12-12,0.007867294516414517
240,2019-12-13,0.0012958588100170012
241,2019-12-16,0.00430412245784401
242,2019-12-17,0.0011275649367169641
243,2019-12-18,-0.0031986968184883296
244,2019-12-19,0.006233657543957282
245,2019-12-20,0.004940457854110187
246,2019-12-23,0.0019377792293784248
247,2019-12-24,-0.0012907216068262152
248,2019-12-26,0.0033184051264581677
249,2019-12-27,0.0015834997236947364
250,2019-12-30,-0.0062183914790876595
251,2019-12-31,0.003256035045556592
252,2020-01-02,0.010364190794588453
253,2020-01-03,-0.008239867402585517
254,2020-01-06,0.0037251556273109605
255,2020-01-07,-0.0050061304930215
256,2020-01-08,0.0035111467514653094
257,2020-01-09,0.005036287560069787
258,2020-01-10,-0.004809263753786435
259,2020-01-13,0.00541893849718127
260,2020-01-14,0.000911368475050227
261,2020-01-15,0.001612603358470085
262,2020-01-16,0.007186136952655721
263,2020-01-17,0.001816676694224887
264,2020-01-21,-0.0034915145628185303
265,2020-01-22,0.0008786941036987761
266,2020-01-23,-0.004458321785352295
267,2020-01-24,-0.003232313287005835
268,2020-01-27,-0.014079739899397186
269,2020-01-28,0.008131161530432763
270,2020-01-29,-0.003140275595998406
271,2020-01-30,0.005345806645675962
272,2020-01-31,-0.018476919309516168
273,2020-02-03,0.004758208184273954
274,2020-02-04,0.014055436534582423
275,2020-02-05,0.014850795123255026
276,2020-02-06,0.0017678289235228246
277,2020-02-07,-0.00900412345305872
278,2020-02-10,0.0068575172941452
279,2020-02-11,0.00038917778620168393
280,2020-02-12,0.0037544939293087695
281,2020-02-13,-0.0034441549962517786
282,2020-02-14,-0.0004074798477624608
283,2020-02-18,-0.0067677164863219775
284,2020-02-19,0.0032929327024844406
285,2020-02-20,-0.0024427497146293944
286,2020-02-21,-0.005734935914612097
287,2020-02-24,-0.029892490651957197
288,2020-02-25,-0.02713554772565936
289,2020-02-26,-0.004653721355577929
290,2020-02-27,-0.04277203546018565
291,2020-02-28,-0.01554699435565679
292,2020-03-02,0.04742097553749929
293,2020-03-03,-0.030570417129147417
294,2020-03-04,0.043582548850219935
295,2020-03-05,-0.02923002974893253
296,2020-03-06,-0.012326963862233921
297,2020-03-09,-0.06624263074058026
298,2020-03-10,0.04730928353019329
299,2020-03-11,-0.05764621558498838
300,2020-03-12,-0.10226844314780183
301,2020-03-13,0.0985348430940553
302,2020-03-16,-0.10887495317835869
303,2020-03-17,0.05799725430312132
304,2020-03-18,-0.04708988683198081
305,2020-03-19,-0.0003876346543906532
306,2020-03-20,-0.03758955847134586
307,2020-03-23,-0.028955772965878687
308,2020-03-24,0.10655535450506111
309,2020-03-25,0.01706560342451773
310,2020-03-26,0.06325279087977329
311,2020-03-27,-0.03771820522531857
312,2020-03-30,0.034557466284429565
313,2020-03-31,-0.017652343824228426
314,2020-04-01,-0.03940620715636044
315,2020-04-02,0.024677177263768408
316,2020-04-03,-0.014483794943557008
317,2020-04-06,0.07294855528488323
318,2020-04-07,-0.003898019143515515
319,2020-04-08,0.032176707709555635
320,2020-04-09,0.012447292190741163
321,2020-04-13,-0.01095334781570922
322,2020-04-14,0.023164002716502197
323,2020-04-15,-0.020632970294945444
324,2020-04-16,-0.0007427724802267183
325,2020-04-17,0.02868692747817364
326,2020-04-20,-0.02103487588140702
327,2020-04-21,-0.03275746820372047
328,2020-04-22,0.01968566274840601
329,2020-04-23,0.0012530794213209077
330,2020-04-24,0.010070920907646932
331,2020-04-27,0.016284603690696415
332,2020-04-28,-0.00285112275577247
333,2020-04-29,0.019294644233072873
334,2020-04-30,-0.015076411708001268
335,2020-05-01,-0.025902639644246144
336,2020-05-04,-4.29844581068997e-05
337,2020-05-05,0.002115459054305323
338,2020-05-06,-0.01126049153518875
339,2020-05-07,0.00602599722954789
340,2020-05-08,0.020072691424868477
341,2020-05-11,-0.0027109644803559175
342,2020-05-12,-0.020064886142749566
343,2020-05-13,-0.022872878276628216
344,2020-05-14,0.013713491860669499
345,2020-05-15,0.0021516133991102506
346,2020-05-18,0.03307585971969829
347,2020-05-19,-0.015098872392676974
348,2020-05-20,0.013641274895625227
349,2020-05-21,-0.006175081221359204
350,2020-05-22,0.00015760204236902795
351,2020-05-26,0.02242657205267821
352,2020-05-27,0.024587835823831315
353,2020-05-28,-0.004823376947519109
354,2020-05-29,-0.000399682413983208
355,2020-06-01,0.0006755739728997893
356,2020-06-02,0.008948832876793718
357,2020-06-03,0.021459952526293864
358,2020-06-04,0.004242815816153695
359,2020-06-05,0.026553490013398122
360,2020-06-08,0.013906238384424535
361,2020-06-09,-0.01267602660409607
362,2020-06-10,-0.008448674865922696
363,2020-06-11,-0.06309534076940376
364,2020-06-12,0.01899925574844609
365,2020-06-15,0.006050227965978034
366,2020-06-16,0.021532721957769695
367,2020-06-17,-0.007880465162432777
368,2020-06-18,0.0013955850442184546
369,2020-06-19,-0.0058220439390463475
370,2020-06-22,0.0021217498148248717
371,2020-06-23,0.0022278189281622384
372,2020-06-24,-0.024895060372421965
373,2020-06-25,0.010138151370395655
374,2020-06-26,-0.025986655071894082
375,2020-06-29,0.019812321459608515
376,2020-06-30,0.009250097295586738
377,2020-07-01,-0.0013403713820859136
378,2020-07-02,0.003758999503987495
379,2020-07-06,0.01572812926038168
380,2020-07-07,-0.013916698180251645
381,2020-07-08,0.005120141054017858
382,2020-07-09,-0.013208711546322966
383,2020-07-10,0.011751539944727642
384,2020-07-13,-0.0030854890434375655
385,2020-07-14,0.017718159505695344
386,2020-07-15,0.006125588419045894
387,2020-07-16,-0.0026760253606835944
388,2020-07-17,0.001954365047925345
389,2020-07-20,-3.066393018787738e-05
390,2020-07-21,0.006717044149659271
391,2020-07-22,0.006546246814335728
392,2020-07-23,-0.008140199036384148
393,2020-07-24,-0.015680576822680717
394,2020-07-27,0.0034325652394654143
395,2020-07-28,-0.007050467951194291
396,2020-07-29,0.0038022989349160616
397,2020-07-30,-0.010558571528828203
398,2020-07-31,0.0004188494941966323
399,2020-08-03,0.009654070904886163
400,2020-08-04,0.003959595878308172
401,2020-08-05,0.009084175321226948
402,2020-08-06,0.003256740981453163
403,2020-08-07,0.0045313920187736514
404,2020-08-10,0.013551994073705113
405,2020-08-11,-0.004126986832249817
406,2020-08-12,0.007172668820322373
407,2020-08-13,-0.006170589165387415
408,2020-08-14,0.001710121191449488
409,2020-08-17,-0.004076933160611752
410,2020-08-18,-0.0025487844622023637
411,2020-08-19,-0.004609650912475034
412,2020-08-20,-0.001461637549289773
413,2020-08-21,0.0023483648798880937
414,2020-08-24,0.010416428877354554
415,2020-08-25,0.0038285469307635525
416,2020-08-26,0.016222044020731
417,2020-08-27,0.009029918720637254
418,2020-08-28,0.00459782699964581
419,2020-08-31,-0.007168550876013026
420,2020-09-01,0.0035167001455425387
421,2020-09-02,0.01858157277940457
422,2020-09-03,-0.024265665381482462
423,2020-09-04,-0.0021827079632977093
424,2020-09-08,-0.022272249095289645
425,2020-09-09,0.012354453101149044
426,2020-09-10,-0.013540590833875083
427,2020-09-11,0.007627326911755649
428,2020-09-14,0.009511771584655894
429,2020-09-15,0.000972371244627586
430,2020-09-16,0.002220575525496529
431,2020-09-17,-0.002678494177419418
432,2020-09-18,-0.008039338873589494
433,2020-09-21,-0.018381622201081544
434,2020-09-22,0.002530929921342549
435,2020-09-23,-0.01986540532277526
436,2020-09-24,-0.0003190897840264605
437,2020-09-25,0.012980327801252233
438,2020-09-28,0.01654056154615418
439,2020-09-29,-0.0061551930759900135
440,2020-09-30,0.012126037718063254
441,2020-10-01,0.0009064582060284655
442,2020-10-02,-0.007952501872066198
443,2020-10-05,0.015159906022397406
444,2020-10-06,-0.011387167791508987
445,2020-10-07,0.01933242323359492
446,2020-10-08,0.008497580030313404
447,2020-10-09,0.0015111790800433282
448,2020-10-12,0.00935009873825947
449,2020-10-13,-0.007435485840478001
450,2020-10-14,-0.004742272489715938
451,2020-10-15,-5.277981706673426e-05
452,2020-10-16,0.003203378557327024
453,2020-10-19,-0.013470932144284615
454,2020-10-20,0.00033794019542210076
455,2020-10-21,-0.0035308409527146666
456,2020-10-22,0.007779238419708442
457,2020-10-23,-0.0018223382514369734
458,2020-10-26,-0.022770738489158095
459,2020-10-27,-0.009762425085535424
460,2020-10-28,-0.031591979367701556
461,2020-10-29,0.005205762996060097
462,2020-10-30,-0.0020395394015883203
463,2020-11-02,0.016750650052238886
464,2020-11-03,0.017712462903465665
465,2020-11-04,-0.000306640619620274
466,2020-11-05,0.020340926325043845
467,2020-11-06,-0.0016399355144910942
468,2020-11-09,0.038888433248738336
469,2020-11-10,0.011619413935857444
470,2020-11-11,-0.002184152884631073
471,2020-11-12,-0.010689285303827817
472,2020-11-13,0.015807700372346054
473,2020-11-16,0.015323319834146393
474,2020-11-17,-0.007032747760292894
475,2020-11-18,-0.012210367055374852
476,2020-11-19,0.001976110027266532
477,2020-11-20,-0.00675871259057274
478,2020-11-23,0.008414695594554577
479,2020-11-24,0.016988380798893796
480,2020-11-25,-0.00581937665900827
481,2020-11-27,0.00012309291776249737
482,2020-11-30,-0.009134402267419538
